block_id,A,B,probability
13389,1,10,1.0
13390,1,100,1.0
13392,1,10,1.0
13393,1,10,1.0
13394,2,100,1.0
13395,2,100,1.0
13396,2,100,1.0
13397,3,1000,1.0
13398,2,10,1.0
13399,3,1000,1.0
13400,2,1000,1.0
13401,3,100,1.0
13403,1,1000,1.0
13404,1,10,1.0
13405,2,100,1.0
13406,1,10,1.0
13407,2,10,1.0
13408,1,10,1.0
13409,2,1000,1.0
13410,1,10,1.0
13411,3,1000,1.0
13413,3,1000,1.0
13415,2,100,1.0
13416,2,100,1.0
13417,2,1000,1.0
13418,1,10,1.0
13419,1,10,1.0
13420,1,10,1.0
13421,1,10,1.0
13422,1,100,1.0
13423,1,10,1.0
13424,3,100,1.0
13425,2,100,1.0
13426,1,10,1.0
13427,1,10,1.0
13428,3,1000,1.0
13429,3,1000,1.0
13430,2,100,1.0
13431,3,10,1.0
13432,1,10,1.0
13433,1,1000,1.0
13434,1,10,1.0
13435,2,1000,1.0
13436,1,1000,1.0
13439,3,1000,1.0
13440,1,10,1.0
13441,1,1000,1.0
13442,3,10,1.0
13443,1,10,1.0
13444,1,10,1.0
13445,3,100,1.0
13446,3,100,1.0
13447,2,10,1.0
13448,3,1000,1.0
13449,1,100,1.0
13450,1,10,1.0
13451,2,1000,1.0
13452,1,10,1.0
13455,2,100,1.0
13456,1,100,1.0
13457,1,10,1.0
13458,1,100,1.0
13459,1,100,1.0
13460,2,1000,1.0
13461,3,1000,1.0
13463,1,1000,1.0
13464,2,100,1.0
13465,2,100,1.0
13466,1,1000,1.0
13467,2,100,1.0
13468,2,100,1.0
13469,3,10,1.0
13470,2,100,1.0
13471,2,100,1.0
13472,1,10,1.0
13473,2,100,1.0
13474,2,10,1.0
13475,3,1000,1.0
13476,1,10,1.0
13477,3,1000,1.0
13478,1,10,1.0
13479,3,1000,1.0
13481,3,100,1.0
13482,1,10,1.0
13483,2,100,1.0
13484,1,100,1.0
13485,1,100,1.0
13486,2,10,1.0
13487,2,10,1.0
13488,2,10,1.0
13489,1,10,1.0
13490,1,1000,1.0
13492,1,10,1.0
13493,2,10,1.0
13494,1,100,1.0
13496,2,100,1.0
13497,1,10,1.0
13499,2,1000,1.0
13500,1,10,1.0
13501,1,1000,1.0
13502,1,1000,1.0
13503,1,10,1.0
13504,3,1000,1.0
13505,2,100,1.0
13506,1,100,1.0
13507,1,1000,1.0
13508,3,1000,1.0
13509,3,100,1.0
13510,1,10,1.0
13512,1,100,1.0
13513,1,10,1.0
13514,3,1000,1.0
13515,1,10,1.0
13516,1,10,1.0
13517,2,100,1.0
13519,3,10,1.0
13520,2,100,1.0
13521,2,100,1.0
13522,3,100,1.0
13523,3,1000,1.0
13524,3,1000,1.0
13525,3,1000,1.0
13526,1,10,1.0
13527,1,10,1.0
13528,3,100,1.0
13529,3,1000,1.0
13530,2,10,1.0
13531,2,10,1.0
13532,1,10,1.0
13533,2,100,1.0
13534,2,100,1.0
13535,1,10,1.0
13537,2,1000,1.0
13538,2,10,1.0
13539,1,1000,1.0
13541,2,100,1.0
13542,2,1000,1.0
13543,1,10,1.0
13544,3,1000,1.0
13545,3,1000,1.0
13547,2,1000,1.0
13548,2,1000,1.0
13549,3,100,1.0
13550,1,100,1.0
13551,1,1000,1.0
13552,2,1000,1.0
13553,1,1000,1.0
13554,3,100,1.0
13555,1,10,1.0
13556,1,1000,1.0
13557,1,10,1.0
13558,1,10,1.0
13559,3,100,1.0
13560,2,100,1.0
13561,2,100,1.0
13562,3,100,1.0
13563,1,10,1.0
13564,2,100,1.0
13566,3,1000,1.0
13567,1,100,1.0
13568,1,10,1.0
13569,2,1000,1.0
13570,2,10,1.0
13571,2,10,1.0
13572,2,10,1.0
13573,2,100,1.0
13574,3,10,1.0
13575,1,1000,1.0
13576,1,10,1.0
13577,1,1000,1.0
13578,1,10,1.0
13579,1,1000,1.0
13580,1,1000,1.0
13581,1,10,1.0
13582,1,1000,1.0
13583,2,10,1.0
13584,2,100,1.0
13585,1,10,1.0
13586,1,1000,1.0
13587,3,1000,1.0
13589,1,10,1.0
13591,1,100,1.0
13594,1,10,1.0
13595,1,10,1.0
13596,1,100,1.0
13597,1,1000,1.0
13598,1,10,1.0
13599,1,10,1.0
13600,1,10,1.0
13601,3,10,1.0
13602,2,100,1.0
13603,2,100,1.0
13604,3,1000,1.0
13605,1,10,1.0
13606,1,1000,1.0
13607,2,100,1.0
13608,3,10,1.0
13609,3,100,1.0
13610,3,1000,1.0
13611,2,100,1.0
13612,1,100,1.0
13615,1,10,1.0
13616,1,1000,1.0
13617,1,10,1.0
13618,2,100,1.0
13621,3,1000,1.0
13623,2,10,1.0
13624,1,10,1.0
13625,2,100,1.0
13626,1,10,1.0
13627,1,10,1.0
13629,1,100,1.0
13630,1,100,1.0
13631,2,100,1.0
13632,1,10,1.0
13633,3,1000,1.0
13634,1,10,1.0
13635,2,100,1.0
13636,2,100,1.0
13637,1,10,1.0
13638,2,10,1.0
13639,3,10,1.0
13640,2,10,1.0
13641,1,10,1.0
13642,2,100,1.0
13643,2,100,1.0
13644,1,1000,1.0
13645,1,10,1.0
13647,1,10,1.0
13648,3,1000,1.0
13650,2,100,1.0
13651,3,100,1.0
13652,1,1000,1.0
13653,3,10,1.0
13654,2,10,1.0
13655,2,100,1.0
13657,3,1000,1.0
13658,3,1000,1.0
13659,1,10,1.0
13660,1,1000,1.0
13661,2,100,1.0
13663,1,100,1.0
13664,1,10,1.0
13665,2,1000,1.0
13666,3,10,1.0
13667,2,100,1.0
13668,2,10,1.0
13669,1,100,1.0
13670,1,100,1.0
13671,3,1000,1.0
13672,2,100,1.0
13673,2,100,1.0
13674,1,1000,1.0
13675,2,100,1.0
13676,2,100,1.0
13677,2,1000,1.0
13678,3,1000,1.0
13679,3,1000,1.0
13680,1,10,1.0
13681,2,100,1.0
13682,2,100,1.0
13683,1,1000,1.0
13684,1,1000,1.0
13685,3,10,1.0
13686,1,100,1.0
13687,1,100,1.0
13688,2,10,1.0
13689,3,1000,1.0
13690,2,100,1.0
13691,2,1000,1.0
13692,1,1000,1.0
13693,1,1000,1.0
13694,3,100,1.0
13696,1,100,1.0
13697,1,1000,1.0
13698,2,1000,1.0
13699,2,1000,1.0
13700,1,100,1.0
13701,2,1000,1.0
13702,2,100,1.0
13703,2,100,1.0
13704,1,1000,1.0
13705,2,1000,1.0
13708,1,10,1.0
13709,1,1000,1.0
13710,1,10,1.0
13711,2,100,1.0
13712,1,10,1.0
13713,3,1000,1.0
13715,1,1000,1.0
13717,1,1000,1.0
13718,2,100,1.0
13719,2,100,1.0
13720,1,10,1.0
13721,1,1000,1.0
13722,3,10,1.0
13723,3,1000,1.0
13724,1,100,1.0
13725,1,100,1.0
13726,1,10,1.0
13727,1,10,1.0
13729,3,10,1.0
13730,1,100,1.0
13731,2,100,1.0
13733,1,1000,1.0
13734,2,10,1.0
13735,2,100,1.0
13736,1,1000,1.0
13737,3,1000,1.0
13738,2,100,1.0
13739,1,10,1.0
13740,2,10,1.0
13741,2,10,1.0
13742,1,10,1.0
13743,3,10,1.0
13744,1,10,1.0
13745,3,100,1.0
13746,1,1000,1.0
13747,2,1000,1.0
13749,1,10,1.0
13750,1,10,1.0
13751,1,10,1.0
13753,1,10,1.0
13754,3,1000,1.0
13755,1,10,1.0
13756,1,10,1.0
13757,1,10,1.0
13758,1,10,1.0
13759,1,10,1.0
13761,1,10,1.0
13762,2,1000,1.0
13763,1,1000,1.0
13766,3,10,1.0
13767,2,10,1.0
13768,1,10,1.0
13770,3,10,1.0
13771,3,1000,1.0
13772,1,10,1.0
13773,1,1000,1.0
13774,2,100,1.0
13775,1,10,1.0
13776,2,100,1.0
13777,1,10,1.0
13778,2,1000,1.0
13779,3,1000,1.0
13780,2,100,1.0
13781,1,1000,1.0
13782,1,10,1.0
13783,1,10,1.0
13784,2,10,1.0
13786,1,10,1.0
13787,1,100,1.0
13788,2,1000,1.0
13789,1,10,1.0
13790,1,1000,1.0
13791,1,100,1.0
13792,1,1000,1.0
13793,2,100,1.0
13794,1,100,1.0
13795,2,100,1.0
13798,3,1000,1.0
13799,3,100,1.0
13800,3,1000,1.0
13801,1,1000,1.0
13802,3,1000,1.0
13803,1,1000,1.0
13804,1,10,1.0
13805,2,100,1.0
13807,1,1000,1.0
13808,3,1000,1.0
13809,2,1000,1.0
13811,1,1000,1.0
13812,1,10,1.0
13813,1,10,1.0
13814,1,10,1.0
13815,1,10,1.0
13817,3,10,1.0
13818,3,100,1.0
13819,1,1000,1.0
13820,2,100,1.0
13821,1,1000,1.0
13822,3,10,1.0
13823,2,100,1.0
13824,1,10,1.0
13825,2,1000,1.0
13826,1,100,1.0
13827,3,1000,1.0
13828,3,1000,1.0
13829,3,10,1.0
13830,1,10,1.0
13831,1,10,1.0
13835,3,1000,1.0
13836,1,1000,1.0
13837,2,100,1.0
13838,2,100,1.0
13839,1,1000,1.0
13840,2,1000,1.0
13841,2,100,1.0
13842,2,100,1.0
13843,1,10,1.0
13844,1,10,1.0
13845,1,10,1.0
13846,2,100,1.0
13847,3,1000,1.0
13848,1,100,1.0
13849,2,100,1.0
13850,3,1000,1.0
13851,2,10,1.0
13852,1,10,1.0
13854,1,1000,1.0
13855,2,100,1.0
13856,1,1000,1.0
13857,3,1000,1.0
13858,1,10,1.0
13859,3,1000,1.0
13860,1,10,1.0
13861,1,10,1.0
13862,1,10,1.0
13863,2,100,1.0
13864,2,1000,1.0
13865,3,10,1.0
13866,1,10,1.0
13867,1,1000,1.0
13868,2,100,1.0
13869,3,1000,1.0
13870,1,10,1.0
13871,1,10,1.0
13872,1,100,1.0
13873,1,10,1.0
13874,3,10,1.0
13875,3,1000,1.0
13876,1,100,1.0
13877,3,100,1.0
13878,3,100,1.0
13879,1,10,1.0
13880,2,10,1.0
13881,1,1000,1.0
13882,3,100,1.0
13883,1,10,1.0
13884,1,10,1.0
13885,1,10,1.0
13886,1,10,1.0
13887,3,100,1.0
13888,3,1000,1.0
13889,1,10,1.0
13890,2,1000,1.0
13891,1,1000,1.0
13892,1,100,1.0
13893,2,100,1.0
13894,1,100,1.0
13895,2,100,1.0
13896,3,1000,1.0
13897,3,10,1.0
13898,1,10,1.0
13899,1,10,1.0
13900,3,10,1.0
13901,2,100,1.0
13903,2,100,1.0
13904,3,100,1.0
13905,2,10,1.0
13906,1,10,1.0
13907,1,10,1.0
13909,3,1000,1.0
13910,1,10,1.0
13911,1,10,1.0
13912,1,100,1.0
13913,3,100,1.0
13914,1,10,1.0
13915,2,100,1.0
13916,2,100,1.0
13917,3,1000,1.0
13918,1,10,1.0
13920,1,10,1.0
13921,1,10,1.0
13922,1,10,1.0
13923,3,1000,1.0
13924,1,1000,1.0
13925,2,100,1.0
13927,2,100,1.0
13928,3,1000,1.0
13929,1,10,1.0
13930,2,100,1.0
13932,2,10,1.0
13933,2,100,1.0
13934,1,10,1.0
13935,1,10,1.0
13936,1,10,1.0
13938,3,100,1.0
13939,1,10,1.0
13941,3,100,1.0
13942,2,100,1.0
13943,1,10,1.0
13944,3,1000,1.0
13945,1,1000,1.0
13946,2,1000,1.0
13947,2,100,1.0
13949,3,1000,1.0
13950,3,100,1.0
13951,1,10,1.0
13952,2,100,1.0
13954,3,1000,1.0
13955,1,1000,1.0
13956,3,1000,1.0
13957,2,1000,1.0
13958,3,1000,1.0
13960,2,100,1.0
13962,1,10,1.0
13963,1,1000,1.0
13964,2,1000,1.0
13965,2,100,1.0
13967,3,1000,1.0
13969,2,1000,1.0
13970,1,10,1.0
13971,1,10,1.0
13972,1,100,1.0
13973,1,100,1.0
13974,1,10,1.0
13975,1,10,1.0
13976,2,100,1.0
13977,2,10,1.0
13978,1,100,1.0
13979,3,1000,1.0
13980,1,10,1.0
13981,2,100,1.0
13982,1,10,1.0
13983,2,10,1.0
13984,2,100,1.0
13985,2,100,1.0
13986,1,1000,1.0
13987,3,1000,1.0
13988,1,1000,1.0
13989,2,100,1.0
13990,1,10,1.0
13991,2,100,1.0
13992,1,10,1.0
13994,2,1000,1.0
13996,3,1000,1.0
13997,2,100,1.0
13998,3,100,1.0
14000,2,10,1.0
14001,2,100,1.0
14002,1,10,1.0
14003,1,1000,1.0
14004,3,1000,1.0
14005,1,10,1.0
14006,2,10,1.0
14007,2,100,1.0
14008,1,1000,1.0
14009,3,100,1.0
14010,1,10,1.0
14011,1,100,1.0
14012,2,100,1.0
14013,1,100,1.0
14014,1,10,1.0
14015,2,100,1.0
14016,1,100,1.0
14017,3,1000,1.0
14018,2,100,1.0
14019,1,10,1.0
14020,1,10,1.0
14021,1,10,1.0
14022,1,1000,1.0
14023,1,10,1.0
14024,1,1000,1.0
14025,2,100,1.0
14026,1,10,1.0
14027,3,1000,1.0
14028,2,1000,1.0
14029,1,1000,1.0
14030,2,1000,1.0
14031,1,10,1.0
14032,2,100,1.0
14033,3,1000,1.0
14034,3,1000,1.0
14035,2,100,1.0
14036,2,10,1.0
14037,2,1000,1.0
14041,1,1000,1.0
14043,1,100,1.0
14044,2,100,1.0
14045,1,10,1.0
14046,2,100,1.0
14047,2,1000,1.0
14048,3,10,1.0
14049,1,10,1.0
14050,1,10,1.0
14051,1,10,1.0
14052,1,10,1.0
14053,2,1000,1.0
14054,1,10,1.0
14055,2,100,1.0
14056,1,100,1.0
14058,1,1000,1.0
14059,3,100,1.0
14060,3,100,1.0
14061,2,100,1.0
14062,1,100,1.0
14063,2,100,1.0
14064,1,100,1.0
14065,2,100,1.0
14066,2,1000,1.0
14067,3,10,1.0
14068,1,100,1.0
14069,2,100,1.0
14070,1,1000,1.0
14071,2,10,1.0
14072,2,10,1.0
14073,1,1000,1.0
14075,2,100,1.0
14076,1,10,1.0
14077,3,10,1.0
14078,1,10,1.0
14079,1,10,1.0
14080,1,10,1.0
14081,2,100,1.0
14083,1,10,1.0
14084,2,1000,1.0
14085,1,1000,1.0
14086,1,10,1.0
14087,2,100,1.0
14088,2,10,1.0
14089,2,10,1.0
14090,2,10,1.0
14091,3,1000,1.0
14092,2,100,1.0
14093,2,1000,1.0
14094,2,1000,1.0
14096,2,100,1.0
14097,2,100,1.0
14098,2,100,1.0
14099,1,10,1.0
14100,1,100,1.0
14101,1,10,1.0
14102,1,1000,1.0
14103,2,100,1.0
14104,2,10,1.0
14105,2,100,1.0
14106,3,1000,1.0
14107,1,10,1.0
14108,2,100,1.0
14109,3,1000,1.0
14110,2,100,1.0
14111,1,100,1.0
14112,3,1000,1.0
14113,1,10,1.0
14115,1,10,1.0
14116,2,100,1.0
14117,2,1000,1.0
14118,2,100,1.0
14119,1,10,1.0
14121,3,1000,1.0
14122,1,10,1.0
14123,3,100,1.0
14124,3,10,1.0
14125,3,100,1.0
14126,3,1000,1.0
14127,1,1000,1.0
14128,1,100,1.0
14129,1,10,1.0
14130,2,100,1.0
14131,1,10,1.0
14132,3,1000,1.0
14133,2,100,1.0
14134,2,1000,1.0
14135,1,1000,1.0
14136,2,100,1.0
14137,3,1000,1.0
14138,3,1000,1.0
14139,3,1000,1.0
14140,1,1000,1.0
14141,2,1000,1.0
14142,2,100,1.0
14143,3,10,1.0
14144,2,100,1.0
14146,2,100,1.0
14147,3,1000,1.0
14148,1,100,1.0
14149,1,10,1.0
14150,2,100,1.0
14151,1,100,1.0
14152,2,1000,1.0
14153,2,10,1.0
14154,1,10,1.0
14155,2,100,1.0
14156,1,10,1.0
14157,1,10,1.0
14158,2,1000,1.0
14159,1,100,1.0
14160,2,10,1.0
14161,3,1000,1.0
14162,1,10,1.0
14163,3,10,1.0
14164,2,100,1.0
14165,1,100,1.0
14166,1,100,1.0
14168,1,10,1.0
14169,3,100,1.0
14170,1,10,1.0
14171,1,10,1.0
14172,1,10,1.0
14173,2,100,1.0
14174,2,10,1.0
14175,2,1000,1.0
14176,1,10,1.0
14177,2,1000,1.0
14178,1,1000,1.0
14179,1,100,1.0
14180,2,10,1.0
14181,1,10,1.0
14182,2,100,1.0
14183,1,100,1.0
14184,3,100,1.0
14185,3,1000,1.0
14186,1,1000,1.0
14187,1,1000,1.0
14188,1,10,1.0
14189,1,1000,1.0
14190,1,100,1.0
14191,1,100,1.0
14192,2,10,1.0
14193,2,100,1.0
14194,3,1000,1.0
14195,2,10,1.0
14196,1,100,1.0
14197,1,100,1.0
14198,1,100,1.0
14199,2,100,1.0
14200,3,1000,1.0
14201,3,10,1.0
14202,2,10,1.0
14203,2,10,1.0
14204,2,10,1.0
14205,2,100,1.0
14208,1,10,1.0
14209,1,10,1.0
14210,3,10,1.0
14211,1,10,1.0
14212,1,10,1.0
14213,2,100,1.0
14214,1,10,1.0
14215,1,100,1.0
14216,2,100,1.0
14217,1,100,1.0
14218,3,1000,1.0
14219,1,100,1.0
14220,2,1000,1.0
14221,3,1000,1.0
14222,1,10,1.0
14223,1,1000,1.0
14224,1,1000,1.0
14225,1,1000,1.0
14226,2,1000,1.0
14227,2,100,1.0
14228,3,100,1.0
14229,3,10,1.0
14230,1,10,1.0
14231,3,10,1.0
14233,2,1000,1.0
14234,3,1000,1.0
14235,1,10,1.0
14236,1,10,1.0
14238,1,100,1.0
14239,3,1000,1.0
14241,1,10,1.0
14242,2,100,1.0
14243,1,100,1.0
14245,2,100,1.0
14246,2,100,1.0
14247,2,100,1.0
14248,2,1000,1.0
14249,1,100,1.0
14250,2,100,1.0
14252,2,100,1.0
14253,2,100,1.0
14254,2,100,1.0
14255,2,100,1.0
14256,3,1000,1.0
14257,2,100,1.0
14258,1,10,1.0
14259,1,100,1.0
14260,2,100,1.0
14261,1,10,1.0
14262,1,10,1.0
14263,1,10,1.0
14264,3,1000,1.0
14266,1,10,1.0
14267,1,10,1.0
14268,3,1000,1.0
14269,1,1000,1.0
14270,1,100,1.0
14271,1,100,1.0
14272,3,10,1.0
14273,1,100,1.0
14274,1,1000,1.0
14275,1,1000,1.0
14276,2,100,1.0
14277,2,100,1.0
14278,1,10,1.0
14279,2,100,1.0
14280,1,10,1.0
14281,2,100,1.0
14283,1,1000,1.0
14284,1,10,1.0
14285,1,10,1.0
14286,1,10,1.0
14287,1,10,1.0
14289,1,10,1.0
14290,2,100,1.0
14291,2,10,1.0
14292,1,10,1.0
14293,1,10,1.0
14294,1,10,1.0
14295,2,100,1.0
14296,1,10,1.0
14300,2,100,1.0
14301,2,100,1.0
14302,3,1000,1.0
14303,1,10,1.0
14304,3,1000,1.0
14305,1,10,1.0
14306,1,10,1.0
14307,1,10,1.0
14308,2,100,1.0
14309,3,1000,1.0
14310,1,10,1.0
14311,1,10,1.0
14312,3,1000,1.0
14313,1,1000,1.0
14314,1,100,1.0
14315,1,10,1.0
14316,1,10,1.0
14317,3,1000,1.0
14318,1,1000,1.0
14319,2,100,1.0
14320,3,1000,1.0
14321,1,10,1.0
14322,1,1000,1.0
14323,2,100,1.0
14325,1,10,1.0
14326,3,1000,1.0
14327,2,100,1.0
14328,1,10,1.0
14329,2,100,1.0
14330,2,100,1.0
14331,2,100,1.0
14332,2,10,1.0
14333,1,10,1.0
14334,1,10,1.0
14335,3,1000,1.0
14336,3,1000,1.0
14337,2,100,1.0
14339,1,1000,1.0
14340,3,1000,1.0
14341,1,10,1.0
14344,1,10,1.0
14345,2,100,1.0
14346,2,100,1.0
14347,1,100,1.0
14348,3,100,1.0
14349,1,10,1.0
14350,1,100,1.0
14351,1,10,1.0
14352,2,100,1.0
14353,2,10,1.0
14354,1,100,1.0
14356,1,1000,1.0
14358,2,100,1.0
14359,1,10,1.0
14360,1,10,1.0
14362,2,100,1.0
14363,1,10,1.0
14364,2,100,1.0
14366,1,1000,1.0
14367,1,100,1.0
14368,2,10,1.0
14369,1,10,1.0
14370,1,10,1.0
14371,3,1000,1.0
14372,1,10,1.0
14373,3,1000,1.0
14374,1,100,1.0
14375,3,10,1.0
14376,1,1000,1.0
14377,1,10,1.0
14378,1,10,1.0
14381,2,100,1.0
14382,2,100,1.0
14384,1,10,1.0
14385,1,1000,1.0
14386,2,1000,1.0
14387,1,100,1.0
14388,2,100,1.0
14389,1,1000,1.0
14390,2,1000,1.0
14391,3,1000,1.0
14392,1,10,1.0
14393,3,100,1.0
14394,3,100,1.0
14395,1,10,1.0
14396,2,100,1.0
14397,3,1000,1.0
14398,2,100,1.0
14399,1,1000,1.0
14401,3,100,1.0
14402,1,10,1.0
14403,2,100,1.0
14404,1,100,1.0
14405,3,100,1.0
14406,2,100,1.0
14407,1,1000,1.0
14408,1,1000,1.0
14410,3,1000,1.0
14411,3,100,1.0
14412,1,10,1.0
14413,2,1000,1.0
14414,2,100,1.0
14415,2,1000,1.0
14416,1,10,1.0
14417,1,10,1.0
14418,2,100,1.0
14419,2,1000,1.0
14420,2,10,1.0
14421,1,10,1.0
14422,1,10,1.0
14423,2,1000,1.0
14424,2,100,1.0
14426,3,1000,1.0
14427,2,1000,1.0
14428,3,10,1.0
14429,3,1000,1.0
14430,3,1000,1.0
14431,2,100,1.0
14432,1,10,1.0
14433,1,10,1.0
14434,2,100,1.0
14435,3,1000,1.0
14436,2,1000,1.0
14437,2,10,1.0
14438,1,10,1.0
14439,2,100,1.0
14441,1,10,1.0
14442,1,10,1.0
14443,3,100,1.0
14444,1,10,1.0
14445,3,1000,1.0
14446,1,100,1.0
14447,1,10,1.0
14448,2,10,1.0
14449,1,10,1.0
14450,1,10,1.0
14451,1,1000,1.0
14452,1,10,1.0
14453,3,1000,1.0
14454,2,100,1.0
14455,2,100,1.0
14456,1,100,1.0
14457,3,10,1.0
14458,1,1000,1.0
14459,1,1000,1.0
14461,1,100,1.0
14462,1,1000,1.0
14463,1,10,1.0
14464,2,100,1.0
14466,2,1000,1.0
14467,3,1000,1.0
14468,1,1000,1.0
14470,2,100,1.0
14471,2,10,1.0
14472,1,1000,1.0
14473,1,1000,1.0
14475,2,100,1.0
14476,2,100,1.0
14477,1,100,1.0
14478,1,10,1.0
14479,1,10,1.0
14480,2,10,1.0
14481,1,10,1.0
14482,1,100,1.0
14483,2,100,1.0
14484,3,10,1.0
14485,1,1000,1.0
14486,1,10,1.0
14487,1,10,1.0
14488,1,1000,1.0
14489,3,10,1.0
14490,2,100,1.0
14491,2,100,1.0
14493,2,100,1.0
14494,3,10,1.0
14495,3,100,1.0
14496,2,10,1.0
14497,1,1000,1.0
14498,1,10,1.0
14499,2,100,1.0
14500,2,100,1.0
14501,2,100,1.0
14502,3,10,1.0
14503,2,100,1.0
14504,1,10,1.0
14505,3,1000,1.0
14506,1,10,1.0
14508,3,1000,1.0
14509,3,10,1.0
14510,2,100,1.0
14511,1,10,1.0
14512,1,10,1.0
14513,2,10,1.0
14514,3,1000,1.0
14515,2,10,1.0
14516,1,10,1.0
14517,2,10,1.0
14519,3,1000,1.0
14520,1,1000,1.0
14521,1,100,1.0
14522,3,10,1.0
14523,1,10,1.0
14524,2,100,1.0
14525,1,10,1.0
14526,1,1000,1.0
14527,2,100,1.0
14528,3,100,1.0
14529,1,100,1.0
14530,1,1000,1.0
14531,1,10,1.0
14532,1,100,1.0
14533,1,1000,1.0
14534,2,10,1.0
14535,2,100,1.0
14536,2,100,1.0
14537,1,10,1.0
14538,1,10,1.0
14539,1,10,1.0
14540,3,100,1.0
14542,1,10,1.0
14543,2,100,1.0
14544,2,10,1.0
14545,2,10,1.0
14546,2,1000,1.0
14548,1,10,1.0
14549,2,100,1.0
14550,1,10,1.0
14551,1,10,1.0
14552,1,10,1.0
14553,1,1000,1.0
14554,1,1000,1.0
14555,1,10,1.0
14556,1,10,1.0
14558,1,100,1.0
14559,1,10,1.0
14560,2,100,1.0
14561,1,10,1.0
14562,2,100,1.0
14563,1,1000,1.0
14564,2,100,1.0
14565,2,10,1.0
14566,3,1000,1.0
14567,2,100,1.0
14568,3,1000,1.0
14569,2,100,1.0
14570,2,100,1.0
14571,1,100,1.0
14572,1,10,1.0
14573,2,100,1.0
14574,1,100,1.0
14575,3,1000,1.0
14577,1,10,1.0
14578,1,100,1.0
14579,1,10,1.0
14580,1,10,1.0
14581,3,1000,1.0
14582,2,1000,1.0
14583,1,10,1.0
14584,1,1000,1.0
14585,1,10,1.0
14586,1,100,1.0
14587,2,1000,1.0
14588,2,100,1.0
14589,2,100,1.0
14590,2,100,1.0
14591,2,10,1.0
14592,1,10,1.0
14593,1,100,1.0
14594,1,10,1.0
14595,3,1000,1.0
14596,1,10,1.0
14597,2,100,1.0
14598,2,1000,1.0
14599,2,10,1.0
14601,1,100,1.0
14602,2,10,1.0
14603,1,10,1.0
14605,2,100,1.0
14606,3,1000,1.0
14607,1,10,1.0
14609,2,10,1.0
14610,3,10,1.0
14611,2,100,1.0
14612,1,100,1.0
14614,2,10,1.0
14615,1,10,1.0
14616,1,10,1.0
14617,3,100,1.0
14619,2,100,1.0
14620,3,1000,1.0
14621,1,10,1.0
14622,2,10,1.0
14624,1,100,1.0
14625,1,10,1.0
14626,1,10,1.0
14627,1,10,1.0
14628,2,10,1.0
14629,1,1000,1.0
14630,1,10,1.0
14631,2,100,1.0
14633,3,1000,1.0
14634,2,100,1.0
14635,3,100,1.0
14637,1,1000,1.0
14638,1,10,1.0
14640,3,100,1.0
14641,3,100,1.0
14642,1,10,1.0
14643,2,100,1.0
14644,3,1000,1.0
14646,1,10,1.0
14647,1,10,1.0
14648,1,10,1.0
14649,1,10,1.0
14650,2,1000,1.0
14651,2,100,1.0
14652,3,1000,1.0
14653,1,10,1.0
14657,1,100,1.0
14658,2,100,1.0
14659,2,100,1.0
14660,1,10,1.0
14661,1,10,1.0
14662,1,100,1.0
14663,1,1000,1.0
14664,3,10,1.0
14665,1,100,1.0
14666,1,1000,1.0
14667,1,100,1.0
14668,1,10,1.0
14669,2,1000,1.0
14670,3,1000,1.0
14671,2,100,1.0
14673,2,100,1.0
14675,1,10,1.0
14676,3,1000,1.0
14677,1,10,1.0
14679,2,100,1.0
14680,1,10,1.0
14681,1,10,1.0
14682,3,10,1.0
14683,1,10,1.0
14684,3,1000,1.0
14685,1,10,1.0
14686,1,10,1.0
14687,3,1000,1.0
14688,3,1000,1.0
14689,1,100,1.0
14690,2,1000,1.0
14691,1,1000,1.0
14692,1,100,1.0
14693,3,1000,1.0
14694,2,10,1.0
14695,3,1000,1.0
14696,1,10,1.0
14699,2,100,1.0
14700,2,10,1.0
14701,2,100,1.0
14703,1,100,1.0
14704,2,1000,1.0
14705,1,10,1.0
14706,1,100,1.0
14707,1,100,1.0
14708,1,10,1.0
14709,1,10,1.0
14710,2,1000,1.0
14711,1,10,1.0
14712,1,1000,1.0
14713,2,100,1.0
14714,1,10,1.0
14715,2,100,1.0
14716,1,10,1.0
14717,1,10,1.0
14718,3,1000,1.0
14719,2,100,1.0
14720,1,10,1.0
14723,1,10,1.0
14725,1,10,1.0
14727,3,1000,1.0
14728,2,1000,1.0
14731,3,1000,1.0
14732,2,100,1.0
14733,1,10,1.0
14734,3,1000,1.0
14735,1,10,1.0
14736,1,10,1.0
14737,2,10,1.0
14739,1,10,1.0
14740,2,10,1.0
14741,3,1000,1.0
14742,2,100,1.0
14743,1,10,1.0
14744,2,100,1.0
14745,2,100,1.0
14746,1,10,1.0
14747,2,100,1.0
14748,1,1000,1.0
14749,2,100,1.0
14750,2,100,1.0
14751,1,100,1.0
14752,1,10,1.0
14753,3,1000,1.0
14754,1,100,1.0
14756,1,1000,1.0
14757,1,1000,1.0
14758,1,10,1.0
14759,1,1000,1.0
14760,3,1000,1.0
14761,2,10,1.0
14762,2,100,1.0
14763,1,100,1.0
14764,2,100,1.0
14765,2,100,1.0
14766,3,1000,1.0
14767,1,10,1.0
14768,1,1000,1.0
14769,1,10,1.0
14770,2,10,1.0
14771,2,100,1.0
14772,1,10,1.0
14773,1,1000,1.0
14775,1,100,1.0
14776,1,10,1.0
14777,1,1000,1.0
14778,1,10,1.0
